 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2011
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"430692 ENGENHO VELHO";347;347;-;-;220;126;1;2;345;-;241;-;-;106;-;-;8;1;337;1;344;-;-
"430693 ENTRE-IJUIS";669;417;250;2;242;412;15;21;602;46;308;-;1;348;6;6;42;10;52;565;663;-;-
"430695 ENTRE RIOS DO SUL";983;780;201;2;755;203;25;72;877;34;426;-;-;557;-;-;-;4;8;971;980;-;-
"430697 EREBANGO";1037;885;143;9;877;150;10;39;981;17;486;3;1;513;3;31;2;-;429;606;1036;-;-
"430700 ERECHIM";16275;15948;261;66;15943;262;70;11451;4506;318;6751;68;35;2980;76;6365;1639;532;1450;12654;15700;-;-
"430705 ERNESTINA";1110;897;185;28;815;293;2;9;1095;6;642;-;-;351;12;105;100;4;853;153;1101;-;-
"430710 HERVAL";2422;1687;731;4;1690;646;86;673;1606;143;2298;14;-;94;6;10;100;93;526;1703;2369;-;-
"430720 ERVAL GRANDE";1714;870;827;17;1060;560;94;337;1104;273;172;6;22;497;47;970;37;11;548;1118;1664;-;-
"430730 ERVAL SECO";2601;1321;1261;19;1367;1196;38;282;2218;101;753;59;12;1757;12;8;187;74;788;1552;2532;-;-
"430740 ESMERALDA";1047;722;323;2;881;166;-;2;1045;-;431;1;-;602;-;13;2;-;740;305;1043;-;-
"430745 ESPERANCA DO SUL";1130;537;563;30;271;840;19;4;1074;52;156;-;1;820;5;148;60;20;4;1046;1087;-;-
"430750 ESPUMOSO";3940;3355;544;41;3005;831;104;1279;2505;156;1637;14;3;2140;79;67;28;30;2304;1578;3764;-;-
"430755 ESTACAO";2027;1708;317;2;1735;292;-;24;1929;74;1099;-;3;907;1;17;38;20;8;1961;2020;-;-
"430760 ESTANCIA VELHA";9155;6156;2972;27;9046;87;22;6952;2094;109;5821;6;6;2487;50;785;562;339;722;7532;9111;-;-
"430770 ESTEIO";2626;2503;117;6;2612;6;8;1241;1295;90;1286;280;44;668;12;336;118;24;16;2468;2605;-;-
"430780 ESTRELA";1641;1576;63;2;1591;44;6;1068;533;40;1084;1;1;435;13;107;29;8;37;1567;1619;-;-
"430781 ESTRELA VELHA";1055;454;601;-;612;421;22;2;1039;14;392;2;-;658;2;1;-;-;474;581;1048;-;-
"430783 EUGENIO DE CASTRO";1011;826;182;3;603;377;31;2;979;30;359;1;1;625;21;4;20;6;4;981;1006;-;-
"430786 FAGUNDES VARELA";783;454;327;2;495;235;53;389;341;53;623;1;-;155;3;1;11;1;22;749;781;-;-
"430790 FARROUPILHA";6292;6140;145;7;6218;37;37;5714;441;137;4436;9;2;1661;60;124;1079;72;39;5102;6183;-;-
"430800 FAXINAL DO SOTURNO";1310;788;506;16;969;312;29;89;991;230;881;36;1;388;-;4;61;1;41;1207;1298;-;-
"430805 FAXINALZINHO";748;425;315;8;405;317;26;14;690;44;257;2;4;438;6;41;13;6;313;416;727;-;-
"430807 FAZENDA VILANOVA";1285;1102;171;12;1122;134;29;8;1236;41;682;7;2;532;8;54;8;12;903;362;1257;-;-
"430810 FELIZ";4125;3507;612;6;3916;188;21;823;3253;49;3124;7;-;601;77;316;86;24;94;3921;4109;-;-
"430820 FLORES DA CUNHA";1282;1222;55;5;1257;22;3;145;537;600;890;2;3;383;2;2;153;27;83;1019;1274;32;39
"430825 FLORIANO PEIXOTO";654;458;173;23;114;378;162;2;494;158;194;6;1;447;5;1;1;1;203;449;645;-;-
"430830 FONTOURA XAVIER";3128;1182;1884;62;1099;1405;624;396;2010;722;609;7;14;2423;51;24;549;9;356;2214;2450;-;-
"430840 FORMIGUEIRO";4009;1807;2055;147;2631;1263;115;231;3111;667;2768;5;4;1212;14;6;83;32;1017;2877;3931;-;-
"430845 FORTALEZA DOS VALOS";1423;1254;151;18;1030;388;5;211;1195;17;836;20;21;484;10;52;17;-;7;1399;1413;-;-
"430865 GARRUCHOS";1057;894;146;17;415;620;22;6;1008;43;63;277;212;489;9;7;4;2;91;960;992;-;-
"430870 GAURAMA";1834;1024;775;35;1081;657;96;347;1330;157;979;3;1;798;32;21;211;35;254;1334;1804;-;-
"430885 GENTIL";544;469;75;-;295;215;34;-;521;23;325;-;-;219;-;-;73;3;3;465;543;-;-
"430890 GETULIO VARGAS";4227;3370;839;18;3590;573;64;654;3420;153;2071;13;4;1497;22;620;75;56;314;3782;4078;-;-
"430900 GIRUA";5237;4161;1068;8;4094;1048;95;48;5139;50;3056;14;4;2079;4;80;118;40;20;5059;5179;-;-
"430910 GRAMADO";778;753;21;4;768;8;2;459;312;7;324;-;5;255;1;193;109;63;84;522;772;21;-
"430912 GRAMADO DOS LOUREIROS";858;712;143;3;519;261;78;2;753;103;337;2;3;508;-;8;16;2;182;658;841;-;-
"430915 GRAMADO XAVIER";1166;321;840;5;287;749;130;61;894;211;318;-;-;792;5;51;17;7;304;838;1146;-;-
"430920 GRAVATAI";18527;10234;8193;100;18212;282;33;7922;9824;781;11367;13;13;6899;90;145;1359;761;460;15947;18279;-;-
"430925 GUABIJU";517;270;247;-;397;102;18;22;475;20;269;-;1;247;-;-;78;12;2;425;517;29;-
"430940 GUAPORE";4405;4324;75;6;4362;32;11;3761;584;60;3399;26;4;921;16;39;820;81;42;3462;4389;-;-
"430950 GUARANI DAS MISSOES";1527;1394;130;3;686;792;49;16;1383;128;670;-;10;843;3;1;94;15;3;1415;1520;-;-
"430957 HERVEIRAS";885;461;423;1;316;549;20;3;812;70;357;2;2;493;8;23;38;4;361;482;878;-;-
"430960 HORIZONTINA";6100;5550;548;2;5159;927;14;442;5022;636;3617;1;-;2402;5;75;803;64;11;5222;6096;-;-
"430965 HULHA NEGRA";1748;772;904;72;744;957;47;430;1082;236;1130;5;4;542;53;14;125;91;748;784;1579;-;-
"430970 HUMAITA";1807;1476;329;2;1133;664;10;1;1796;10;1012;3;1;791;-;-;42;1;1;1763;1802;-;-
"430975 IBARAMA";1248;51;1177;20;507;721;20;5;1115;128;555;3;1;659;1;29;136;5;51;1056;1240;-;-
"430980 IBIACA";1026;877;100;49;883;94;49;-;950;76;562;2;1;298;-;163;33;5;3;985;1018;-;-
"430990 IBIRAIARAS";2134;1161;970;3;1415;682;37;98;946;1090;1210;1;-;919;3;1;115;4;39;1976;2129;-;-
"430995 IBIRAPUITA";1330;648;678;4;758;518;54;4;1260;66;622;-;4;703;-;1;2;-;608;720;1313;-;-
"431000 IBIRUBA";5028;4299;724;5;4049;964;15;5;4940;83;2673;1;-;2354;-;-;98;23;4;4903;5023;-;-
"431010 IGREJINHA";5080;4940;123;17;5047;28;5;3831;1196;53;1583;10;20;3226;29;212;138;33;41;4868;5043;-;-
"431020 IJUI";14287;12413;1722;152;12737;1413;137;3186;10339;762;8371;50;24;4589;161;1092;824;261;280;12922;14029;-;-
"431030 ILOPOLIS";1197;766;428;3;777;356;64;59;1105;33;739;1;-;457;-;-;42;1;250;904;1191;-;-
"431036 IMIGRANTE";1091;846;239;6;786;294;11;26;997;68;586;-;1;249;2;253;9;5;540;537;1082;-;-
"431040 INDEPENDENCIA";2348;1813;519;16;1398;892;58;11;2314;23;1224;-;-;1122;1;1;37;8;4;2299;2325;-;-
"431041 INHACORA";761;610;148;3;482;272;7;10;741;10;415;-;-;263;1;82;16;2;42;701;746;-;-
"431043 IPE";2023;1258;757;8;1435;514;74;838;841;344;1270;2;1;748;1;1;24;20;288;1691;2012;-;-
"431046 IPIRANGA DO SUL";651;639;11;1;248;400;3;2;645;4;309;-;-;342;-;-;-;-;250;401;648;-;-
"431050 IRAI";2935;1569;1351;15;1494;1369;72;382;2391;162;1017;4;9;1757;50;98;11;7;363;2554;2787;-;-
"431053 ITAARA";1207;755;446;6;1070;134;3;5;1185;17;712;1;-;449;12;33;34;30;148;995;1157;-;-
"431057 ITAPUCA";676;239;398;39;199;411;66;8;551;117;368;-;-;306;2;-;6;3;108;559;658;-;-
"431060 ITAQUI";4764;4706;33;25;4682;65;17;3546;1078;140;4274;13;2;424;21;30;1210;11;1234;2309;4576;-;-
"431065 ITATI";731;520;210;1;703;26;2;8;707;16;312;-;-;416;3;-;3;1;-;727;727;18;67
"431070 ITATIBA DO SUL";1323;662;658;3;603;623;97;35;1078;210;142;-;3;842;5;331;11;3;113;1196;1312;-;-
"431075 IVORA";715;311;388;16;591;61;63;14;611;90;386;1;2;281;8;37;58;8;41;608;700;-;-
"431085 JABOTICABA";1345;502;843;-;547;786;12;-;1325;20;603;-;-;742;-;-;223;23;13;1086;1338;-;-
"431087 JACUIZINHO";830;430;389;11;187;563;80;14;627;189;286;2;2;521;15;4;10;51;204;565;785;-;-
"431090 JACUTINGA";1219;899;283;37;1067;135;17;537;640;42;755;1;2;410;18;33;30;24;109;1056;1206;-;-
"431100 JAGUARAO";5519;5454;48;17;5448;62;9;2056;3133;330;5207;80;11;71;14;136;347;205;450;4517;5491;-;-
"431112 JAQUIRANA";1278;731;543;4;916;331;31;586;535;157;146;2;19;1067;14;30;9;18;210;1041;1224;10;9
"431113 JARI";1191;214;975;2;208;895;88;2;1020;169;592;28;26;527;6;12;20;9;3;1159;1127;-;-
"431115 JOIA";2800;1548;1129;123;761;1949;90;27;2617;156;1243;41;20;1422;59;15;45;21;313;2421;2728;-;-
"431120 JULIO DE CASTILHOS";4547;3726;750;71;3826;698;23;777;3637;133;2966;7;3;1257;59;255;150;59;143;4195;4408;-;-
"431125 LAGOAO";1943;515;1416;12;476;1241;226;75;1251;617;552;7;10;1319;8;47;18;34;477;1414;1629;5;-
"431127 LAGOA DOS TRES CANTOS";541;226;76;239;429;107;5;3;529;9;299;-;-;226;-;16;93;1;63;384;540;-;-
"431130 LAGOA VERMELHA";4228;3298;912;18;3227;828;173;1499;1542;1187;1824;20;38;2180;37;129;65;54;298;3811;4075;-;-
"431140 LAJEADO";11523;9859;1597;67;11337;176;10;262;11121;140;9076;17;8;1870;39;513;1430;225;183;9685;11480;-;-
"431142 LAJEADO DO BUGRE";822;721;101;-;238;473;111;8;651;163;168;2;1;649;1;1;1;-;268;553;750;-;-
"431160 LIBERATO SALZANO";2018;1327;410;281;675;1066;277;45;1528;445;588;4;3;1321;11;91;113;24;821;1060;1881;-;-
"431162 LINDOLFO COLLOR";1643;1527;116;-;1628;13;2;430;1199;14;1025;8;6;567;7;30;26;10;1383;224;1625;-;-
"431170 MACHADINHO";2113;1310;779;24;1325;742;46;160;1854;99;903;17;9;1120;55;9;106;12;483;1512;2077;-;-
"431171 MACAMBARA";962;608;353;1;412;526;24;157;765;40;727;-;-;233;1;1;71;15;50;826;955;-;-
"431173 MAMPITUBA";986;377;602;7;789;97;100;1;833;152;111;4;-;760;4;107;4;4;361;617;970;-;-
"431175 MANOEL VIANA";1551;1429;118;4;1441;110;-;10;1532;9;1103;1;3;434;7;3;7;-;8;1536;1530;-;-
"431177 MAQUINE";709;5;651;53;586;112;11;2;648;59;267;38;2;396;6;-;58;19;136;496;689;-;-
"431179 MARATA";811;670;141;-;635;137;39;10;763;38;426;6;1;366;-;12;-;2;688;121;805;-;-
"431180 MARAU";11311;8427;2865;19;10913;374;24;5987;5029;295;8726;31;12;2263;24;255;1403;168;5962;3778;11248;-;-
"431190 MARCELINO RAMOS";1655;837;740;78;1008;597;50;19;1595;41;677;4;5;785;62;122;28;3;42;1582;1622;-;-
"431200 MARIANO MORO";984;644;337;3;554;305;125;188;641;155;152;4;11;783;8;26;9;2;627;346;979;-;-
"431205 MARQUES DE SOUZA";1417;882;496;39;751;569;97;8;1234;175;509;27;4;538;31;308;84;29;413;891;1353;-;-
"431210 MATA";1379;610;760;9;694;622;63;11;1327;41;425;12;3;881;5;53;2;3;364;1010;1333;-;-
"431213 MATO CASTELHANO";816;585;219;12;332;479;5;4;771;41;413;33;6;355;4;5;7;7;254;548;797;-;-
"431215 MATO LEITAO";1458;1435;21;2;1192;266;-;-;1458;-;1031;-;1;417;2;7;80;5;4;1369;1453;-;-
"431217 MATO QUEIMADO";643;639;4;-;186;455;2;5;625;13;289;8;4;341;1;-;3;1;188;451;630;42;43
"431220 MAXIMILIANO DE ALMEIDA";1522;871;626;25;1037;447;38;646;742;134;562;81;19;850;6;4;46;12;862;602;1510;-;-
"431225 MINAS DO LEAO";877;868;2;7;865;11;1;417;327;133;606;1;1;247;4;18;13;6;786;72;861;-;-
"431230 MIRAGUAI";1657;933;715;9;919;737;1;7;1646;4;655;-;-;994;2;6;1;2;936;718;1650;-;-
"431237 MONTE ALEGRE DOS CAMPOS";1061;187;751;123;372;663;26;42;760;259;185;3;5;816;22;30;1;5;332;723;1023;-;-
"431238 MONTE BELO DO SUL";832;730;101;1;519;284;29;7;795;30;568;1;-;223;1;39;73;1;2;756;832;-;-
"431240 MONTENEGRO";9133;6477;2447;209;8624;393;116;4387;3771;975;4516;81;113;3903;254;266;462;137;740;7794;8856;-;-
"431242 MORMACO";865;725;139;1;336;471;58;2;776;87;272;3;-;588;1;1;6;7;10;842;845;-;-
"431245 MORRO REDONDO";2384;728;1627;29;1111;1242;31;225;2033;126;2271;-;3;100;7;3;49;62;462;1811;2342;-;-
"431247 MORRO REUTER";1992;1316;669;7;1880;87;25;1079;904;9;1503;1;3;351;8;126;54;4;805;1129;1973;-;-
"431250 MOSTARDAS";4256;1144;3069;43;2674;1497;85;1825;2161;270;2387;14;8;1464;33;350;308;174;353;3421;4129;-;-
"431260 MUCUM";1799;1523;274;2;1659;134;6;95;1689;15;1197;3;1;518;2;78;176;6;124;1493;1796;-;-
"431261 MUITOS CAPOES";942;389;534;19;602;338;2;29;865;48;435;-;1;502;1;3;6;4;400;532;928;25;5
"431262 MULITERNO";498;349;148;1;222;236;40;12;459;27;277;-;-;214;-;7;19;9;4;466;493;-;-
"431265 NAO-ME-TOQUE";4659;4594;64;1;4576;77;6;137;4482;40;2927;1;-;1727;2;2;176;51;-;4432;4650;-;-
"431267 NICOLAU VERGUEIRO";618;605;13;-;256;362;-;1;614;3;290;-;-;326;1;1;21;-;594;3;615;-;-
"431270 NONOAI";3443;2822;615;6;2761;628;54;40;3231;172;1725;36;7;1504;22;149;37;13;1676;1717;3386;-;-
"431275 NOVA ALVORADA";1051;881;170;-;990;54;7;-;1034;17;667;-;-;384;-;-;46;1;835;169;1046;-;-
"431280 NOVA ARACA";1435;1209;225;1;1131;303;1;201;1228;6;1029;1;-;311;37;57;169;2;8;1256;1432;-;-
"431295 NOVA BOA VISTA";694;689;4;1;234;459;1;9;673;12;274;-;1;413;6;-;107;-;18;569;692;-;-
"431301 NOVA CANDELARIA";941;929;12;-;573;361;7;2;935;4;528;1;-;332;-;80;207;-;-;734;933;40;176
"431303 NOVA ESPERANCA DO SUL";1771;1393;372;6;1415;329;27;107;1633;31;783;2;2;934;2;48;31;5;10;1725;1755;-;-
"431306 NOVA HARTZ";799;12;752;35;792;6;1;614;173;12;415;-;3;351;6;24;52;15;22;710;793;-;-
"431310 NOVA PALMA";1986;1019;962;5;1378;558;50;354;1458;174;1521;2;2;442;12;7;220;87;174;1505;1959;-;-
"431320 NOVA PETROPOLIS";6132;4120;1927;85;5839;256;37;92;5983;57;4727;5;-;1370;17;13;791;135;164;5042;6107;21;21
"431330 NOVA PRATA";5069;4021;994;54;4687;365;17;2432;2604;33;3759;18;4;1169;24;95;1214;79;893;2883;5036;-;-
"431333 NOVA RAMADA";853;89;764;-;320;524;9;5;841;7;367;-;-;466;1;19;2;3;17;831;836;-;-
"431335 NOVA ROMA DO SUL";1048;652;395;1;713;322;13;518;500;30;818;-;2;222;3;3;99;16;111;822;1047;-;-
"431339 NOVO CABRAIS";1362;701;632;29;739;573;50;13;1246;103;667;-;2;564;2;127;24;9;713;616;1329;-;-
"431340 NOVO HAMBURGO";14364;10266;3981;117;14283;41;40;8170;5197;997;8723;788;152;3834;70;797;973;595;1182;11614;14005;-;-
"431342 NOVO MACHADO";1436;1330;101;5;674;741;21;-;1401;35;287;2;-;1147;-;-;41;35;150;1210;1418;-;-
"431344 NOVO TIRADENTES";679;639;36;4;219;407;53;2;604;73;187;4;-;485;3;-;9;-;649;21;651;-;-
"431346 NOVO XINGU";616;608;8;-;508;106;2;4;609;3;304;1;-;294;2;15;31;2;120;463;611;-;-
"431349 NOVO BARREIRO";1337;1122;210;5;515;725;97;4;1245;88;372;-;2;811;6;146;9;2;27;1299;1301;-;-
"431350 OSORIO";8491;5358;3101;32;8245;212;34;2499;5945;47;6151;15;8;2069;65;183;413;61;2667;5350;7965;-;-
"431360 PAIM FILHO";1322;730;589;3;695;509;118;104;1083;135;763;2;1;551;4;1;33;10;834;445;1292;-;-
"431370 PALMEIRA DAS MISSOES";5988;5186;602;200;5171;605;212;1168;4306;514;3017;7;10;2011;81;862;284;168;30;5506;5745;-;-
"431380 PALMITINHO";2173;1174;994;5;981;1127;65;341;1621;211;1116;-;-;1040;15;2;254;102;18;1799;2151;-;-
"431390 PANAMBI";11890;10435;1445;10;10799;1070;21;421;10739;730;7554;3;4;4157;22;150;591;53;707;10539;11824;-;-
"431395 PANTANO GRANDE";922;913;5;4;912;9;1;492;362;68;423;-;-;392;3;104;21;5;8;888;914;-;-
"431400 PARAI";2205;1840;355;10;2014;184;7;340;1862;3;1686;-;-;504;-;15;303;37;349;1516;2204;1;-
"431403 PARECI NOVO";1243;397;839;7;1012;217;14;48;1162;33;804;2;4;393;13;27;36;32;132;1043;1228;-;-
"431406 PASSA SETE";1610;234;1375;1;230;1181;199;-;1432;178;682;-;-;926;2;-;128;19;2;1461;1598;-;-
"431407 PASSO DO SOBRADO";2001;875;989;137;1304;617;80;223;1657;121;1228;1;2;739;5;26;101;16;435;1449;1985;-;-
"431410 PASSO FUNDO";20477;19824;567;86;20067;251;159;67;16603;3807;13484;84;60;4939;122;1788;1609;572;1413;16883;20224;-;-
"431413 PAULO BENTO";671;635;33;3;232;411;28;-;554;117;329;-;1;322;4;15;2;-;636;33;665;-;-
"431415 PAVERAMA";2669;2394;268;7;2410;231;28;29;2529;111;1107;1;-;773;2;786;71;21;8;2569;2657;-;-
"431417 PEDRAS ALTAS";743;239;479;25;243;479;21;159;481;103;682;6;-;52;2;1;6;11;20;706;717;-;-
"431430 PEJUCARA";1249;888;355;6;908;338;3;13;1236;-;802;-;-;175;1;271;57;-;158;1034;1245;-;-
"431440 PELOTAS";26098;22369;3607;122;23759;2121;218;8014;15175;2909;23436;28;7;2283;217;127;2887;1925;144;21142;25652;-;-
"431442 PICADA CAFE";1654;1446;204;4;1614;31;9;41;1599;14;1216;9;-;372;5;52;6;2;105;1541;1643;18;94
"431445 PINHAL";781;743;38;-;416;361;4;36;737;8;38;24;2;170;3;544;1;-;466;314;776;-;-
"431446 PINHAL DA SERRA";805;532;269;4;550;227;28;2;727;76;226;-;-;546;-;33;4;1;226;574;792;-;-
"431447 PINHAL GRANDE";1345;838;498;9;589;590;166;350;765;230;497;7;6;791;3;41;59;10;358;918;1248;-;-
"431449 PINHEIRINHO DO VALE";1378;628;747;3;683;673;22;4;1326;48;635;-;-;736;7;-;65;2;476;835;1373;-;-
"431450 PINHEIRO MACHADO";3702;2803;888;11;2837;767;98;2698;856;148;3526;4;4;151;4;13;276;437;13;2976;3644;-;-
"431455 PIRAPO";960;946;14;-;523;425;12;-;912;48;398;2;1;553;2;4;84;2;3;871;942;-;-
"431460 PIRATINI";551;373;163;15;378;139;34;-;518;33;478;2;-;70;1;-;5;5;7;534;530;-;-
"431470 PLANALTO";3318;2091;1210;17;1887;1281;150;39;2963;316;1315;22;13;1880;10;78;298;89;372;2559;3208;-;-
"431477 PONTAO";1422;1143;272;7;619;790;13;8;1391;23;645;13;1;682;15;66;9;6;657;750;1395;-;-
"431478 PONTE PRETA";577;516;59;2;153;367;57;21;538;18;244;-;1;205;1;126;-;-;519;58;577;-;-
"431480 PORTAO";3929;1187;2720;22;3896;29;4;2859;977;93;2377;1;1;1118;26;406;78;46;770;3035;3916;-;-
"431490 PORTO ALEGRE";76733;73754;252;2727;74469;151;2113;58639;11792;6302;59923;251;175;13157;727;2500;7428;506;6355;62444;74163;-;-
"431500 PORTO LUCENA";2022;1692;314;16;988;919;115;12;1855;155;733;8;-;1269;2;10;34;17;-;1971;1920;-;-
"431505 PORTO MAUA";853;846;7;-;563;288;2;-;845;8;270;-;-;582;-;1;1;-;-;852;851;-;-
"431510 PORTO XAVIER";3916;3471;430;15;2899;993;24;1388;2463;65;1613;24;9;2261;6;3;113;6;6;3791;3874;-;-
"431513 POUSO NOVO";617;264;351;2;266;295;56;6;487;124;237;1;1;315;10;53;19;11;84;503;592;-;-
"431515 PROGRESSO";1942;771;1151;20;692;984;266;42;1520;380;724;2;2;1073;11;130;74;38;502;1328;1875;-;-
"431517 PROTASIO ALVES";608;547;61;-;559;48;1;27;580;1;337;-;-;265;-;6;103;3;58;444;607;28;45
"431520 PUTINGA";1319;699;609;11;681;582;56;14;1121;184;554;-;-;608;2;155;62;23;75;1159;1307;-;-
"431530 QUARAI";4221;4161;58;2;4163;58;-;4122;83;16;4093;75;5;28;14;6;28;16;96;4081;4200;-;-
"431531 QUATRO IRMAOS";551;274;272;5;250;293;8;11;497;43;116;71;42;295;15;12;107;4;31;409;533;-;-
"431532 QUEVEDOS";898;486;409;3;286;543;69;2;696;200;543;-;1;350;2;2;26;7;1;864;867;-;-
"431535 QUINZE DE NOVEMBRO";1244;929;315;-;911;315;18;4;1229;11;691;3;-;531;5;14;79;21;12;1132;1240;-;-
"431540 REDENTORA";1982;1175;800;7;996;968;18;16;1894;72;781;4;1;1137;21;38;11;5;12;1954;1950;-;-
"431545 RELVADO";705;544;154;7;322;342;41;46;611;48;370;-;2;293;-;40;37;11;12;645;694;-;-
"431550 RESTINGA SECA";2975;2182;650;143;2787;167;21;536;2363;76;2117;-;4;764;22;68;65;16;840;2054;2949;-;-
"431555 RIO DOS INDIOS";1145;352;789;4;215;816;114;2;822;321;210;20;13;893;8;1;6;10;6;1123;1056;117;168
"431560 RIO GRANDE";22449;19134;3087;228;21409;877;163;985;20921;543;16927;51;31;3697;187;1556;4213;1210;3423;13603;21577;-;-
"431570 RIO PARDO";6613;4790;1671;152;5303;1126;184;3727;2422;464;4800;44;5;1106;246;412;228;62;202;6121;6440;-;-
"431575 RIOZINHO";961;292;663;6;750;159;52;6;933;22;178;1;4;754;6;18;28;5;76;852;936;-;-
"431580 ROCA SALES";948;739;204;5;911;35;2;493;450;5;629;1;1;264;3;50;42;7;157;742;945;-;-
"431590 RODEIO BONITO";1958;1683;274;1;1338;469;151;23;1870;65;886;3;-;959;9;101;125;16;413;1404;1949;-;-
"431595 ROLADOR";946;797;140;9;214;709;23;9;914;23;220;45;12;550;106;13;5;1;67;873;904;-;-
"431600 ROLANTE";4389;2045;2330;14;3884;466;39;162;3685;542;1298;7;11;2951;36;86;39;88;15;4247;4352;-;-
"431610 RONDA ALTA";3111;2206;903;2;2217;817;77;56;2923;132;1736;2;1;1361;11;-;67;7;2196;841;3098;-;-
"431620 RONDINHA";1647;1265;375;7;816;747;84;187;1269;191;884;2;-;761;-;-;129;12;36;1470;1637;-;-
"431630 ROQUE GONZALES";2368;2322;33;13;1318;1018;32;14;2298;56;1124;4;6;1229;2;3;4;-;9;2355;2318;-;-
"431640 ROSARIO DO SUL";5722;5309;339;74;5269;342;111;2567;2816;339;4680;3;2;762;14;261;131;109;13;5469;5625;-;-
"431642 SAGRADA FAMILIA";786;562;223;1;250;461;75;11;717;58;269;-;2;510;5;-;13;11;87;675;723;-;-
"431643 SALDANHA MARINHO";1027;860;165;2;816;208;3;1;1019;7;555;-;-;446;4;22;1;-;392;634;1021;-;-
"431645 SALTO DO JACUI";3489;2665;593;231;2616;780;93;753;2665;71;1948;7;3;1513;9;9;281;82;43;3083;3388;-;-
"431647 SALVADOR DAS MISSOES";959;958;1;-;651;303;5;9;933;17;631;-;-;115;1;212;42;2;44;871;957;-;-
"431650 SALVADOR DO SUL";2043;1523;497;23;1624;351;68;184;1780;79;1372;24;7;601;12;27;90;41;1099;813;1999;-;-
"431660 SANANDUVA";3448;1839;1589;20;1811;1377;260;1409;1714;325;1717;4;3;1689;3;32;211;34;11;3192;3433;-;-
"431670 SANTA BARBARA DO SUL";1929;1779;143;7;1771;144;14;397;1442;90;1047;29;4;701;14;134;37;7;630;1255;1913;-;-
"431673 SANTA CECILIA DO SUL";520;151;363;6;166;313;41;11;388;121;229;-;1;284;4;2;2;1;148;369;509;-;-
"431675 SANTA CLARA DO SUL";2028;1793;232;3;1670;311;47;29;1909;90;1579;3;-;430;8;8;177;19;178;1654;2014;-;-
"431680 SANTA CRUZ DO SUL";17020;13515;3300;205;15668;1106;246;9944;6135;941;9310;23;24;6163;155;1345;3370;369;1205;12076;16641;-;-
"431690 SANTA MARIA";1209;1086;120;3;1138;48;23;200;899;110;820;5;4;362;7;11;96;13;323;777;1189;-;-
"431695 SANTA MARIA DO HERVAL";2011;784;1221;6;1759;240;12;19;1966;26;1285;23;7;661;21;14;24;3;338;1646;1979;-;-
"431700 SANTANA DA BOA VISTA";2923;1201;1663;59;1206;1594;123;744;1797;382;2229;4;1;606;78;5;37;28;257;2601;2742;-;-
"431710 SANT'ANA DO LIVRAMENTO";1178;1145;9;24;1100;56;22;97;918;163;603;13;6;395;37;124;8;9;1126;35;1047;-;-
"431720 SANTA ROSA";16314;12925;3029;360;14455;1710;149;3536;11393;1385;9777;97;37;5344;37;1022;1147;186;2124;12857;16121;-;-
"431725 SANTA TEREZA";586;538;48;-;417;168;1;56;528;2;330;-;-;256;-;-;1;-;6;579;583;-;-
"431730 SANTA VITORIA DO PALMAR";6907;6088;787;32;6588;285;34;728;5683;496;6347;132;61;314;39;14;265;346;362;5934;6828;-;-
"431740 SANTIAGO";10785;10590;172;23;10487;254;44;7451;2699;635;8532;56;36;1514;52;595;824;147;359;9455;10672;-;-
"431750 SANTO ANGELO";8352;7819;493;40;7227;1013;112;162;6683;1507;3478;133;44;3862;45;790;279;62;786;7225;8149;-;-
"431755 SANTO ANTONIO DO PALMA";641;456;177;8;247;339;55;3;530;108;339;28;4;262;6;2;7;1;376;257;621;-;-
"431760 SANTO ANTONIO DA PATRULHA";5071;4231;830;10;5030;40;1;280;4631;160;2662;8;4;1731;33;633;31;3;510;4527;4850;-;-
"431770 SANTO ANTONIO DAS MISSOES";3541;2043;1493;5;1967;1480;94;25;3491;25;2949;34;12;524;15;7;22;9;3;3507;3416;-;-
"431775 SANTO ANTONIO DO PLANALTO";680;433;246;1;508;155;17;4;666;10;339;-;3;325;-;13;1;6;14;659;676;-;-
"431790 SANTO CRISTO";1125;1098;22;5;1120;5;-;20;1045;60;695;-;-;426;2;2;177;16;2;930;1121;-;-
