 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2013
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"412710 TELEMACO BORBA";11470;11302;125;43;11421;36;13;9677;1416;377;8531;34;67;2304;50;484;1935;63;2727;6745;11334;973;1527
"412720 TERRA BOA";5423;5008;412;3;5052;370;1;761;4658;4;3631;1;2;1787;2;-;654;7;1;4761;5420;19;32
"412730 TERRA RICA";4543;3841;700;2;3932;609;2;823;3713;7;3457;1;6;1075;-;4;95;11;3790;647;4541;57;1710
"412740 TERRA ROXA";1;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-
"412750 TIBAGI";4923;3542;1337;44;3843;957;123;2109;2644;170;2492;11;11;2248;44;117;551;90;1346;2936;4412;162;129
"412760 TIJUCAS DO SUL";3966;2255;1706;5;3358;581;27;21;3865;80;1323;1;9;2342;52;239;37;36;538;3355;3949;192;241
"412770 TOLEDO";21016;20689;305;22;20870;143;3;11130;9865;21;18229;12;5;1908;47;815;1611;91;108;19206;20953;364;478
"412780 TOMAZINA";2846;1316;1527;3;1365;1434;47;885;1866;95;1610;17;1;1195;3;20;66;4;169;2607;2799;214;224
"412785 TRES BARRAS DO PARANA";3302;1142;2104;56;1108;2111;83;152;3090;60;513;72;23;2249;41;404;47;31;890;2334;3252;6;12
"412788 TUNAS DO PARANA";1903;1229;669;5;1678;191;34;221;1471;211;348;7;12;1512;20;4;250;60;1185;408;1775;-;3
"412790 TUNEIRAS DO OESTE";1790;1256;534;-;1275;515;-;4;1784;2;896;2;-;888;4;-;40;2;22;1726;1783;6;6
"412796 TURVO";3918;2409;1507;2;2332;1572;14;114;3772;32;1526;2;3;2358;8;21;21;10;2404;1483;3844;882;1055
"412800 UBIRATA";6305;6283;19;3;6297;4;4;1442;4810;53;4636;5;-;1660;2;2;914;8;13;5370;6296;37;6
"412810 UMUARAMA";20532;20024;471;37;19945;481;106;11177;8947;408;17084;30;8;3281;99;30;2013;66;2394;16059;20492;32;-
"412820 UNIAO DA VITORIA";8107;7880;175;52;8047;46;14;2043;5196;868;3993;7;7;3848;76;176;569;115;668;6755;7951;911;1274
"412840 URAI";3449;2745;702;2;3103;342;4;2218;1213;18;2565;8;2;863;3;8;501;14;1836;1098;3381;-;1
"412850 WENCESLAU BRAZ";5326;4568;736;22;4698;597;31;1031;4198;97;3878;25;11;1334;31;47;549;21;2923;1833;5303;860;912
"412853 VENTANIA";2938;2250;666;22;2330;590;18;3;2821;114;1873;5;2;1044;14;-;33;2;2188;715;2911;489;488
"412855 VERA CRUZ DO OESTE";2941;2330;611;-;2371;570;-;831;2103;7;1700;3;2;1209;10;17;184;9;522;2226;2925;121;141
"412860 VERE";2307;1292;1013;2;1215;1050;42;6;2134;167;990;1;1;1183;1;131;124;20;833;1330;2303;226;234
"412862 ALTO PARAISO";1154;767;359;28;832;311;11;59;1063;32;517;2;1;603;30;1;11;1;13;1129;1123;54;22
"412863 DOUTOR ULYSSES";1486;334;1144;8;314;1167;5;304;1158;24;192;1;9;1275;7;2;5;9;346;1126;1450;1;12
"412865 VIRMOND";1321;696;625;-;763;558;-;2;1318;1;690;1;-;625;-;5;43;3;8;1267;1305;261;272
"412870 VITORINO";1446;929;512;5;1000;443;3;108;1312;26;613;26;36;730;10;31;400;44;16;986;1397;71;78
"412880 XAMBRE";2092;1576;516;-;1678;407;7;7;2083;2;1019;4;-;1067;2;-;3;1;899;1189;2068;172;160
"420005 ABDON BATISTA";891;604;287;-;451;436;4;-;862;29;385;1;9;478;3;15;6;6;567;312;881;111;800
"420010 ABELARDO LUZ";5069;2907;2154;8;3015;2022;32;90;4878;101;3661;3;20;1338;33;14;625;107;1291;3046;4988;19;9
"420020 AGROLANDIA";3263;2117;1143;3;3086;161;16;346;2695;222;1887;1;3;1235;17;120;809;30;243;2181;3240;113;34
"420030 AGRONOMICA";1531;640;889;2;889;636;6;8;1162;361;756;-;-;763;2;10;102;8;13;1408;1520;30;29
"420040 AGUA DOCE";2406;1294;1101;11;1394;967;45;279;2029;98;1230;16;6;1109;15;30;100;28;373;1905;2332;68;93
"420050 AGUAS DE CHAPECO";1686;871;812;3;832;849;5;7;1669;10;638;81;16;929;3;19;172;9;762;743;1667;19;11
"420055 AGUAS FRIAS";852;605;247;-;360;488;4;3;849;-;316;1;1;529;1;4;13;-;278;561;847;30;31
"420060 AGUAS MORNAS";1767;411;1353;3;1538;207;22;6;1394;367;1255;1;1;469;4;37;76;5;52;1634;1763;68;167
"420070 ALFREDO WAGNER";2999;838;2055;106;1233;1543;223;239;1815;945;1051;8;2;1917;6;15;157;19;591;2232;2986;228;219
"420075 ALTO BELA VISTA";701;296;405;-;312;389;-;-;701;-;314;-;-;387;-;-;82;8;280;331;697;30;31
"420080 ANCHIETA";2007;1126;880;1;1159;842;6;9;1993;5;1025;1;1;943;2;35;78;13;1117;799;2006;16;21
"420090 ANGELINA";1814;222;1561;31;1391;301;122;67;928;819;957;4;12;753;60;28;21;5;228;1560;1798;3;-
"420100 ANITA GARIBALDI";944;580;355;9;711;212;21;378;508;58;323;12;17;540;7;45;68;10;223;643;894;150;138
"420110 ANITAPOLIS";1136;406;727;3;1073;54;9;19;974;143;545;2;-;566;-;23;4;-;-;1132;1136;119;84
"420120 ANTONIO CARLOS";2888;1119;1718;51;2563;279;46;5;2105;778;2465;-;1;419;-;3;111;10;1102;1665;2884;81;81
"420125 APIUNA";2427;1420;992;15;2001;400;26;837;1335;255;851;63;26;1074;69;344;341;67;657;1362;2417;27;39
"420127 ARABUTA";1365;528;835;2;815;548;2;-;1356;9;577;-;-;788;-;-;372;1;183;809;1362;37;60
"420130 ARAQUARI";5767;2565;3171;31;5472;282;13;814;4698;255;3303;17;12;2258;23;154;914;186;165;4502;5668;-;-
"420140 ARARANGUA";16326;8748;1853;5725;14938;1352;36;4127;12049;150;10765;32;17;4645;110;757;1234;150;1697;13245;16209;17;6
"420150 ARMAZEM";2504;981;1415;108;1863;624;17;115;2219;170;597;722;60;630;37;458;269;11;1048;1176;2493;2;41
"420160 ARROIO TRINTA";1202;882;319;1;874;327;1;684;516;2;759;-;-;443;-;-;156;2;-;1044;1201;46;47
"420165 ARVOREDO";720;229;489;2;327;384;9;7;699;14;299;2;-;416;3;-;37;4;254;425;709;36;36
"420170 ASCURRA";2600;2235;358;7;2591;9;-;938;1625;37;1874;11;1;667;3;44;734;23;138;1705;2596;4;3
"420180 ATALANTA";1217;578;627;12;903;304;10;338;842;37;774;-;-;438;-;5;97;17;231;872;1206;121;116
"420190 AURORA";2011;521;1485;5;1013;969;29;31;1446;534;930;1;1;527;15;537;156;23;318;1514;2008;7;1725
"420195 BALNEARIO ARROIO DO SILVA";2917;2626;253;38;2893;19;5;76;2835;6;1353;4;6;377;661;516;1056;39;513;1309;2908;-;-
"420200 BALNEARIO CAMBORIU";4332;4092;240;-;4321;6;5;2175;1671;486;3931;2;1;373;1;24;705;27;39;3561;4334;13;13
"420205 BALNEARIO BARRA DO SUL";3082;2833;246;3;3076;6;-;33;3040;9;2312;-;1;620;2;147;293;26;348;2415;3049;148;148
"420207 BALNEARIO GAIVOTA";2870;1186;1224;460;2827;43;-;2;2865;3;2243;6;-;606;15;-;298;2;991;1579;2869;-;1
"420208 BANDEIRANTE";911;377;530;4;335;558;18;5;891;15;258;-;1;333;-;319;83;6;311;511;906;78;86
"420209 BARRA BONITA";636;373;260;3;160;455;21;1;626;9;254;-;-;245;2;135;10;2;347;277;630;35;160
"420210 BARRA VELHA";8219;7550;662;7;8202;14;3;140;8001;78;6650;4;10;1313;61;181;263;15;448;7493;8195;244;32
"420213 BELA VISTA DO TOLDO";1852;233;1618;1;354;1491;7;5;1839;8;860;-;-;978;6;8;39;28;189;1596;1816;26;6
"420215 BELMONTE";834;472;361;1;469;358;7;3;811;20;352;-;-;452;1;29;30;6;303;495;821;12;9
"420220 BENEDITO NOVO";3265;1017;2226;22;2938;322;5;94;3017;154;1695;7;6;1528;16;13;127;41;472;2625;3257;8;6
"420230 BIGUACU";19370;16058;3178;134;19092;250;28;99;18167;1104;13915;8;18;4364;135;930;6348;403;1686;10933;19278;88;3302
"420240 BLUMENAU";51217;46799;4293;124;51016;137;63;10489;31966;8761;37491;123;54;8493;162;4893;13170;752;6211;31083;50555;329;891
"420243 BOCAINA DO SUL";1113;293;816;4;383;653;77;87;607;419;193;-;1;904;4;11;21;29;129;934;1066;13;12
"420245 BOMBINHAS";5266;4671;563;32;5261;4;1;408;4836;22;4337;17;8;695;65;144;2866;44;1073;1283;5246;47;30
"420250 BOM JARDIM DA SERRA";1149;532;617;-;711;419;19;43;557;549;230;2;4;906;2;5;60;3;446;640;1119;121;132
"420253 BOM JESUS";801;480;319;2;476;310;15;-;786;15;466;-;-;331;1;3;22;6;188;585;794;125;211
"420257 BOM JESUS DO OESTE";708;380;327;1;305;393;10;8;694;6;305;-;1;392;6;4;15;4;106;583;702;67;67
"420260 BOM RETIRO";2822;2081;731;10;2280;510;32;670;1512;640;713;2;2;1946;30;129;179;23;10;2610;2786;296;292
"420270 BOTUVERA";1608;591;1011;6;1485;121;2;12;1204;392;919;1;-;682;2;4;52;-;10;1546;1595;-;12
"420280 BRACO DO NORTE";8478;5915;2548;15;7471;991;16;2032;5784;662;4741;1;3;3417;12;304;587;27;1633;6231;8470;113;41
"420285 BRACO DO TROMBUDO";1335;837;495;3;1215;117;3;11;1296;28;841;1;-;478;-;15;6;2;6;1321;1335;1;3
"420287 BRUNOPOLIS";967;476;487;4;195;550;222;5;250;712;239;-;1;723;1;3;21;5;1;940;953;221;269
"420290 BRUSQUE";32312;29717;2554;41;32230;65;17;3353;25572;3387;27597;16;10;4431;28;230;5613;73;755;25871;31984;342;919
"420300 CACADOR";19068;18690;368;10;19019;36;13;48;18354;666;10753;10;6;8277;17;5;5;-;28;19035;19005;65;21
"420310 CAIBI";1924;1145;773;6;1190;706;28;32;1868;24;1141;23;1;677;6;76;152;15;288;1469;1913;74;39
"420315 CALMON";1097;645;452;-;685;398;14;9;1005;83;218;3;17;785;16;58;16;7;609;465;1077;51;61
"420320 CAMBORIU";3380;3076;300;4;3378;2;-;32;3281;67;2514;2;2;660;32;170;1102;33;308;1937;3380;7;5
"420325 CAPAO ALTO";911;302;608;1;375;518;18;157;585;169;190;-;17;603;31;70;27;16;300;568;905;-;8
"420330 CAMPO ALEGRE";1834;1030;791;13;1219;600;15;6;1751;77;701;2;2;886;9;234;24;11;17;1782;1783;1;2
"420340 CAMPO BELO DO SUL";1972;1138;822;12;1177;689;106;956;757;259;397;1;8;1543;4;19;142;13;209;1608;1875;-;-
"420350 CAMPO ERE";3253;2279;964;10;2501;703;49;49;3102;102;1719;23;11;1475;17;8;447;8;145;2653;3190;286;409
"420360 CAMPOS NOVOS";8006;7769;196;41;7759;128;119;5731;2168;107;5338;24;22;2325;130;167;430;67;2480;5029;7895;159;159
"420370 CANELINHA";2159;1641;412;106;1902;223;34;196;1452;511;1346;2;6;703;42;60;178;9;358;1614;2154;12;13
"420380 CANOINHAS";5193;4997;187;9;5075;110;8;90;5023;80;2943;5;2;2161;22;60;338;39;51;4765;5155;62;64
"420390 CAPINZAL";4514;4451;51;12;4483;28;3;164;4338;12;2779;7;11;1229;49;439;691;112;566;3145;4454;1;7
"420395 CAPIVARI DE BAIXO";7111;6997;110;4;7108;3;-;4919;2175;17;4242;12;3;2334;10;510;2477;1;4047;586;7101;163;29
"420400 CATANDUVAS";2984;2526;456;2;2609;370;5;2015;956;13;2155;3;-;816;9;1;64;59;2457;404;2969;1;1
"420410 CAXAMBU DO SUL";1502;804;696;2;858;568;76;4;1426;72;453;1;2;994;27;25;27;7;781;687;1480;84;80
"420415 CELSO RAMOS";949;598;350;1;612;327;10;88;723;138;539;1;3;329;64;13;40;5;418;486;935;86;85
"420417 CERRO NEGRO";1039;214;820;5;207;781;51;13;836;190;133;1;1;868;5;31;5;68;89;877;1028;232;341
"420419 CHAPADAO DO LAGEADO";867;87;779;1;258;597;12;1;591;275;357;1;-;457;6;46;-;-;88;779;863;85;83
"420420 CHAPECO";56214;49132;6960;122;53701;2447;66;9531;46027;656;35967;119;29;18131;135;1833;3655;617;8759;43183;55449;458;28
"420425 COCAL DO SUL";5116;4625;487;4;4943;171;2;254;4809;53;3306;2;4;1517;22;265;611;13;292;4200;5110;-;2
"420430 CONCORDIA";13495;12468;941;86;13025;464;6;819;12639;37;9169;-;-;4326;-;-;5103;526;351;7515;13422;-;-
"420435 CORDILHEIRA ALTA";1187;485;700;2;590;593;4;9;1178;-;485;2;1;686;1;12;28;2;40;1117;1186;4;9
"420440 CORONEL FREITAS";3033;1807;1218;8;1831;1126;76;386;2540;107;1214;14;1;1699;13;92;310;11;265;2447;3001;103;104
"420445 CORONEL MARTINS";783;293;488;2;337;425;21;31;710;42;375;-;1;361;1;45;18;1;-;764;751;114;23
"420450 CORUPA";3558;2387;1164;7;3303;254;1;32;3480;46;2474;1;-;866;6;211;196;47;89;3226;3560;78;42
"420455 CORREIA PINTO";6173;6112;54;7;6094;64;15;4595;1094;484;3022;11;9;2283;64;784;351;23;95;5704;6099;461;350
"420460 CRICIUMA";40790;39549;1160;81;40615;162;13;32864;6959;967;27040;43;33;9049;66;4559;7543;125;1937;31185;40230;1116;1667
"420470 CUNHA PORA";4089;2684;1400;4;2893;1179;16;117;3939;32;1902;2;3;1549;8;624;521;33;33;3501;4077;138;72
"420475 CUNHATAI";584;181;403;-;205;375;4;4;578;2;247;-;1;336;-;-;73;-;2;509;583;1;-
"420480 CURITIBANOS";7926;7775;134;17;7862;36;28;620;5740;1566;3452;1;2;4420;11;40;335;66;781;6744;7789;79;106
"420490 DESCANSO";2693;1445;1246;2;1485;1186;22;22;2642;29;1383;4;5;1275;9;17;59;17;1191;1426;2669;36;20
"420500 DIONISIO CERQUEIRA";4749;3406;1342;1;3432;1297;20;50;4546;153;2510;12;3;1656;47;521;185;14;3403;1147;4675;7;7
"420510 DONA EMMA";1204;666;538;-;783;421;-;13;1179;12;681;1;-;405;6;111;123;5;187;889;1201;-;-
"420515 DOUTOR PEDRINHO";1190;638;549;3;1011;173;6;319;804;67;555;2;3;627;2;1;129;23;38;1000;1187;11;11
"420517 ENTRE RIOS";974;256;712;6;195;742;37;64;847;63;219;4;3;705;21;22;35;12;202;725;941;156;174
"420519 ERMO";764;179;580;5;321;425;18;10;672;82;231;-;-;398;2;133;41;1;157;565;762;-;-
"420520 ERVAL VELHO";1524;1139;356;29;1132;351;41;172;1319;33;736;1;-;714;11;62;45;11;1144;324;1511;11;11
"420530 FAXINAL DOS GUEDES";3358;2529;811;18;2797;525;36;1985;1355;18;1910;1;4;1373;8;62;408;38;191;2721;3320;205;244
"420535 FLOR DO SERTAO";548;548;-;-;548;-;-;-;548;-;232;-;-;316;-;-;39;1;508;-;548;88;88
"420540 FLORIANOPOLIS";132521;123662;7196;1107;131072;346;578;70103;60447;1450;129888;14;62;2485;72;-;52185;2798;16905;60633;132134;504;1968
"420543 FORMOSA DO SUL";826;377;448;1;651;174;1;4;821;1;356;-;1;467;2;-;39;4;-;783;824;82;80
"420545 FORQUILHINHA";7938;6713;1207;18;7297;624;17;4964;2767;207;4941;3;-;2983;8;3;96;8;6718;1116;7929;197;133
"420550 FRAIBURGO";9027;8171;783;65;8291;693;27;680;7137;1205;5211;3;-;3802;3;2;453;39;31;8491;8991;199;50
"420555 FREI ROGERIO";746;171;573;2;290;421;35;3;637;106;247;-;-;472;10;17;1;2;61;682;731;4;4
"420560 GALVAO";1108;668;438;2;702;397;9;137;954;17;410;3;3;578;23;91;157;11;617;323;1104;-;-
"420570 GAROPABA";5919;4271;1575;73;5684;209;26;281;5551;87;4560;30;7;1238;27;57;811;91;1068;3949;5838;96;142
"420580 GARUVA";2506;1086;1391;29;2490;16;-;109;2382;15;1569;-;5;863;7;62;299;27;51;2129;2505;106;134
"420590 GASPAR";19416;17766;1626;24;19166;244;6;1534;17523;359;14774;18;9;4275;43;297;4750;107;3843;10716;19305;225;544
"420600 GOVERNADOR CELSO RAMOS";4484;4236;231;17;4430;45;9;438;2979;1067;3334;1;-;835;8;306;1182;94;1792;1416;4479;116;63
"420610 GRAO PARA";1955;1062;893;-;1303;620;32;134;386;1435;805;1;1;1103;-;45;73;-;139;1743;1943;24;26
"420620 GRAVATAL";3251;1648;1582;21;2185;962;104;458;2587;206;1445;85;24;1455;32;210;264;12;1133;1842;3244;-;-
"420630 GUABIRUBA";5314;3388;1911;15;5255;58;1;500;4342;472;3554;7;7;1371;14;361;642;44;235;4393;5292;15;54
"420640 GUARACIABA";3392;1722;1636;34;1842;1534;16;230;3150;12;1513;10;3;1435;5;426;297;9;519;2567;3373;11;14
"420650 GUARAMIRIM";7113;4243;2825;45;6689;166;258;212;6139;762;5060;7;3;1774;26;243;1069;110;815;5119;7128;34;159
"420660 GUARUJA DO SUL";1892;1333;558;1;1355;531;6;34;1848;10;1036;1;2;816;5;32;143;14;853;882;1871;36;4
"420665 GUATAMBU";1776;612;1154;10;817;906;53;12;1669;95;686;3;4;1024;37;22;22;7;482;1265;1740;2;1
"420670 HERVAL D'OESTE";7310;7081;213;16;7040;268;2;3144;4048;118;4469;24;9;2139;581;88;532;43;80;6655;7257;245;363
"420675 IBIAM";652;253;393;6;253;399;-;123;526;3;286;2;1;346;3;14;5;-;-;647;651;10;12
"420680 IBICARE";1217;636;562;19;830;362;25;10;1186;21;430;1;1;617;9;159;33;11;320;853;1186;7;2
"420690 IBIRAMA";5211;3950;1256;5;4846;351;14;279;4731;201;2722;64;24;1875;50;476;1037;209;1076;2889;5193;12;63
"420700 ICARA";18950;15545;3394;11;17105;1834;11;1260;17603;87;12776;-;3;4638;114;1419;2169;72;299;16410;18936;319;654
"420710 ILHOTA";4048;2489;1549;10;3806;225;17;1831;1872;345;2478;19;5;1230;56;260;677;36;516;2819;3992;-;5
"420720 IMARUI";3767;1638;1987;142;1841;1867;59;310;3165;292;1959;15;5;1353;171;264;928;110;192;2537;3740;58;44
"420730 IMBITUBA";13432;12493;789;150;13253;146;33;114;13244;74;8818;20;26;3272;46;1250;362;30;611;12429;13383;29;28
"420740 IMBUIA";1776;572;1202;2;1113;659;4;175;1342;259;784;201;21;510;5;255;65;6;297;1408;1775;20;14
"420750 INDAIAL";15871;14812;1031;28;15674;182;15;1044;14339;488;12856;3;2;2715;25;270;2673;173;1251;11774;15585;12;12
"420757 IOMERE";920;377;537;6;913;7;-;4;916;-;477;1;1;434;2;5;4;1;2;913;909;1;1
"420760 IPIRA";1673;1153;520;-;1181;492;-;-;1673;-;716;-;-;955;-;2;41;1;1;1630;1673;41;40
"420765 IPORA DO OESTE";2786;1466;1317;3;1596;1185;5;3;2763;20;1628;4;2;1145;3;4;99;16;1504;1167;2779;17;24
"420768 IPUACU";2127;796;1296;35;564;1134;429;5;1628;494;611;53;17;1347;25;74;33;-;19;2075;1825;34;31
"420770 IPUMIRIM";2377;1204;1169;4;2219;155;3;54;2319;4;1378;1;1;993;1;3;420;10;142;1805;2372;2;1
"420775 IRACEMINHA";1381;1162;216;3;541;838;2;-;1372;9;696;-;-;684;-;1;69;3;48;1261;1379;205;230
"420780 IRANI";2935;2161;771;3;2228;703;4;178;2745;12;1890;1;-;1027;10;7;60;13;12;2850;2911;270;456
"420785 IRATI";760;579;178;3;378;379;3;5;745;10;209;-;7;536;8;-;13;-;95;652;744;10;11
"420790 IRINEOPOLIS";3078;1064;1983;31;1615;1452;11;69;2964;45;1322;6;4;1536;32;178;94;63;471;2450;3102;-;-
"420800 ITA";2264;1633;615;16;1497;760;7;1201;1054;9;1215;5;1;913;6;124;695;11;5;1553;2247;53;58
"420810 ITAIOPOLIS";6472;3559;2847;66;4022;2427;23;349;5963;160;3470;1;15;2687;28;271;406;132;102;5832;6415;395;459
"420820 ITAJAI";45857;43013;2745;99;45758;73;26;644;43406;1807;37262;22;19;8375;52;127;809;18;127;44903;45443;766;14
"420830 ITAPEMA";15245;14212;984;49;15184;31;30;4181;10962;102;12882;29;15;1898;29;392;4384;82;5901;4878;15053;153;372
"420840 ITAPIRANGA";5132;4077;1050;5;3328;1754;50;2418;2667;47;3083;3;1;2023;6;16;796;50;807;3479;5117;57;50
"420845 ITAPOA";5907;5331;559;17;5827;79;1;29;5851;27;4372;7;3;975;10;540;2057;58;434;3358;5865;64;74
"420850 ITUPORANGA";7173;4387;2761;25;4919;2180;74;1023;5585;565;4208;45;21;2363;24;512;920;112;564;5577;7163;46;37
"420860 JABORA";1334;612;720;2;712;615;7;2;1331;1;761;1;-;570;-;2;105;2;15;1212;1328;59;14
"420870 JACINTO MACHADO";3146;1823;1313;10;2049;1035;62;161;2820;165;1072;223;12;1351;47;441;256;2;1372;1516;3146;-;2
"420880 JAGUARUNA";5715;3029;2511;175;5293;403;19;75;5598;42;3893;6;2;1480;20;314;305;7;2767;2636;5699;24;29
"420890 JARAGUA DO SUL";15103;12435;2556;112;14907;170;26;7091;7642;370;12379;10;6;2590;8;110;3004;197;2350;9552;15133;62;50
"420895 JARDINOPOLIS";584;330;254;-;345;237;2;-;580;4;283;-;-;289;-;12;3;-;-;581;579;40;40
"420900 JOACABA";9005;8144;823;38;7710;643;652;3863;5054;88;4247;1;15;2297;62;2383;1606;205;1995;5199;8937;25;11
"420910 JOINVILLE";103909;98536;2762;2354;103391;405;35;10866;90951;2092;85112;5;2;18583;148;59;24229;2550;-;77130;103909;-;-
"420915 JOSE BOITEUX";1375;834;517;24;1193;178;4;572;751;52;576;8;14;665;28;84;579;29;284;483;1341;6;12
"420917 JUPIA";757;383;374;-;352;401;4;-;757;-;253;-;1;497;4;2;67;-;4;686;753;48;48
"420920 LACERDOPOLIS";688;392;259;37;423;250;15;61;585;42;388;1;-;89;-;210;25;2;122;539;675;-;-
"420930 LAGES";28528;27504;919;105;28104;349;75;9510;17598;1420;17991;80;73;7959;190;2235;2441;105;3082;22900;27937;3979;144
"420940 LAGUNA";14213;10496;3096;621;13546;573;94;4871;8954;388;9007;879;141;3306;205;675;6813;362;2400;4638;13964;712;649
"420945 LAJEADO GRANDE";477;210;267;-;225;249;3;-;477;-;221;-;-;256;-;-;-;-;4;473;472;24;21
"420950 LAURENTINO";1923;1161;761;1;1699;222;2;585;1244;94;1274;1;-;318;10;320;107;10;1078;728;1903;26;30
"420960 LAURO MULLER";4799;3738;952;109;4249;536;14;710;3387;702;1585;-;1;2899;1;313;386;9;3097;1307;4797;289;309
"420970 LEBON REGIS";2616;1693;896;27;1774;741;101;405;1685;526;491;14;4;2075;26;6;97;25;175;2319;2516;167;80
"420980 LEOBERTO LEAL";1100;238;817;45;383;683;34;45;600;455;392;8;4;644;15;37;19;1;215;865;1096;75;10
"420985 LINDOIA DO SUL";1423;688;720;15;800;545;78;13;1387;23;814;-;5;589;1;14;32;4;-;1387;1412;81;80
"420990 LONTRAS";3472;2233;1235;4;3270;191;11;337;2966;169;2056;3;4;1258;9;142;693;30;399;2350;3467;81;87
"421000 LUIZ ALVES";3070;842;2191;37;2431;594;45;228;2322;520;1557;15;4;909;22;563;584;77;545;1864;3035;-;-
"421003 LUZERNA";2067;1671;395;1;1698;369;-;508;1555;4;1030;-;2;1019;3;13;34;4;884;1145;2060;16;16
"421005 MACIEIRA";619;178;434;7;197;416;6;57;525;37;141;3;2;362;5;106;28;2;9;580;614;9;5
"421010 MAFRA";14913;11124;3736;53;11751;3093;69;264;14327;322;7398;58;35;6365;92;965;1903;531;1471;11008;14288;-;3
"421020 MAJOR GERCINO";1015;191;809;15;575;353;87;16;781;218;413;5;-;523;70;4;33;-;30;952;1008;17;25
"421030 MAJOR VIEIRA";2317;749;1544;24;969;1330;18;46;2225;46;866;3;1;1322;20;105;143;56;622;1496;2188;1;-
"421040 MARACAJA";1926;992;783;151;1907;18;1;644;1263;19;1236;-;1;607;-;82;146;5;47;1728;1922;-;-
"421050 MARAVILHA";7785;6326;1438;21;6884;900;1;78;7697;10;5382;6;-;2224;30;143;841;96;151;6697;7760;323;307
"421055 MAREMA";650;437;180;33;276;361;13;4;631;15;270;2;-;374;3;1;65;1;6;578;649;47;47
"421060 MASSARANDUBA";4779;1744;3026;9;4055;709;15;879;3668;232;3207;2;2;1309;5;254;266;4;1597;2912;4784;27;32
"421070 MATOS COSTA";849;471;378;-;479;366;4;10;717;122;295;-;-;520;-;34;3;-;-;846;844;209;462
"421080 MELEIRO";2296;1130;1163;3;1432;864;-;301;1989;6;1154;3;1;1127;3;8;266;13;895;1122;2277;98;98
"421085 MIRIM DOCE";849;315;533;1;448;399;2;16;777;56;228;46;8;479;15;73;19;14;214;602;839;12;130
"421090 MODELO";1360;1021;339;-;963;395;2;-;1359;1;851;-;1;507;1;-;185;5;1;1169;1355;92;285
"421100 MONDAI";3111;2300;742;13;2221;781;51;16;2957;81;1489;2;-;1209;5;352;206;15;2159;672;3028;22;-
"421105 MONTE CARLO";2879;2587;287;5;2597;264;18;1122;1681;76;948;-;1;1917;4;9;67;1;80;2731;2848;277;143
"421110 MONTE CASTELO";2648;1607;1038;3;2074;551;23;34;2221;393;1132;1;-;1285;1;229;133;18;118;2379;2618;203;95
"421120 MORRO DA FUMACA";5034;4252;779;3;5008;22;4;-;4574;460;3875;-;-;669;3;487;211;10;421;4392;5034;48;40
"421125 MORRO GRANDE";1011;455;538;18;540;463;8;244;743;24;305;1;-;647;3;55;43;3;425;540;1007;101;1
"421130 NAVEGANTES";14434;13796;541;97;14157;220;57;933;13161;340;10324;18;7;3379;165;541;10246;133;1336;2719;14365;2;10
"421140 NOVA ERECHIM";1589;1206;382;1;1245;328;16;8;1578;3;20;263;13;545;7;741;10;8;1207;364;1582;35;32
"421145 NOVA ITABERABA";1422;525;814;83;967;442;13;3;1359;60;537;-;-;882;1;2;52;1;519;850;1414;136;135
"421150 NOVA TRENTO";4231;2386;1839;6;3489;736;6;89;3787;355;3315;1;-;913;-;2;390;9;1945;1887;4226;142;68
"421160 NOVA VENEZA";4342;1511;673;2158;3900;442;-;88;4239;15;1888;16;9;1949;60;420;168;17;282;3875;4314;87;265
"421165 NOVO HORIZONTE";799;265;534;-;243;551;5;2;790;7;201;-;-;366;1;231;62;2;228;507;795;65;39
"421170 ORLEANS";6812;5091;1715;6;5124;1642;46;3346;3255;211;2363;53;24;3929;58;385;1715;22;3024;2051;6771;53;50
"421175 OTACILIO COSTA";6346;5760;563;23;6157;180;9;1266;5012;68;3452;18;24;2371;23;458;952;47;251;5096;6280;200;328
"421180 OURO";1528;1513;13;2;1528;-;-;76;1452;-;1007;-;1;346;-;174;41;5;2;1480;1525;54;44
