 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2015
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"411150 IVAIPORA";7843;6866;973;4;6823;990;30;397;7420;26;4310;7;2;3499;20;5;621;17;17;7188;7825;733;782
"411170 JABOTI";1618;1205;410;3;1239;379;-;1;1606;11;1420;4;2;186;4;2;159;14;1084;361;1614;56;43
"411180 JACAREZINHO";9019;8542;466;11;8918;94;7;8344;647;28;8104;25;6;802;63;19;2606;61;6077;275;8854;322;90
"411190 JAGUAPITA";3472;3470;2;-;3472;-;-;3414;58;-;2935;1;-;448;16;72;3;-;1;3468;3470;58;59
"411210 JANDAIA DO SUL";7601;6869;728;3;6978;616;6;3920;3638;42;5851;15;8;1207;36;483;3925;37;2748;890;7524;5;44
"411220 JANIOPOLIS";2286;1877;407;2;1850;434;2;11;2270;5;1537;-;-;747;1;1;135;-;144;2007;2260;277;416
"411230 JAPIRA";1550;1015;534;1;1300;244;6;106;1436;8;1180;2;-;366;2;-;50;-;935;565;1545;191;424
"411250 JARDIM ALEGRE";4039;2591;1443;5;2743;1257;39;20;3998;21;2182;2;8;1812;34;1;226;17;759;3037;4023;641;664
"411270 JATAIZINHO";3724;3321;399;4;3368;352;4;3279;442;3;3500;1;1;210;12;-;60;1;9;3654;3706;330;307
"411275 JESUITAS";3060;2264;791;5;2287;753;20;40;3001;19;1559;1;5;1474;15;6;102;4;127;2827;3041;303;306
"411295 JURANDA";2631;2178;445;8;2218;411;2;13;2615;3;1771;2;2;832;21;3;-;-;3;2628;2626;164;263
"411300 JUSSARA";2199;2096;103;-;2182;17;-;986;1213;-;1815;3;-;379;1;1;5;-;35;2159;2192;1;3
"411310 KALORE";1522;1231;287;4;1208;299;15;10;1505;7;863;3;4;648;4;-;29;6;351;1136;1518;20;22
"411320 LAPA";7368;5029;2286;53;4834;2385;149;3614;3093;661;3562;10;8;3152;60;576;851;155;232;6130;7178;1;-
"411325 LARANJAL";1614;630;972;12;623;953;38;20;1513;81;467;29;8;1021;61;28;15;5;630;964;1482;164;165
"411330 LARANJEIRAS DO SUL";7486;6224;1246;16;6289;1161;36;1519;5826;141;3301;21;21;3860;45;238;670;55;1689;5072;7382;320;121
"411340 LEOPOLIS";1587;1017;565;5;1167;411;9;11;1570;6;1178;5;1;393;8;2;326;14;65;1182;1578;98;171
"411342 LIDIANOPOLIS";1521;1029;480;12;1001;518;2;76;1347;98;827;2;5;686;-;1;15;2;1031;473;1487;103;106
"411345 LINDOESTE";1409;679;711;19;709;699;1;16;1383;10;590;1;2;529;72;215;40;8;249;1112;1399;221;191
"411373 LUIZIANA";2152;1534;615;3;1665;475;12;16;2112;24;1358;8;11;743;22;10;29;1;248;1874;2127;81;78
"411375 LUNARDELLI";1835;1351;483;1;1352;478;5;-;1833;2;941;-;-;883;11;-;36;7;1324;468;1835;299;371
"411400 MAMBORE";3597;3227;369;1;3385;209;3;1557;2031;9;2351;1;-;1162;8;75;243;2;7;3345;3588;392;392
"411410 MANDAGUACU";2090;2076;13;1;2089;1;-;281;1800;9;1907;1;3;176;3;-;13;3;53;2021;2073;141;294
"411430 MANDIRITUBA";2913;2130;768;15;2436;466;11;816;2002;95;1426;3;6;1423;10;45;159;57;738;1959;2856;41;89
"411440 MANGUEIRINHA";3807;2739;1063;5;2767;1035;5;1254;2517;36;2033;7;22;1594;31;120;178;23;2411;1195;3740;123;99
"411450 MANOEL RIBAS";4095;2784;1131;180;2785;1221;89;15;4027;53;2260;24;11;1487;41;272;156;3;1565;2371;4028;60;2
"411470 MARIA HELENA";2078;1572;501;5;1574;503;1;-;2072;6;1221;4;1;845;6;1;57;1;10;2010;2067;188;364
"411490 MARILANDIA DO SUL";2657;1942;714;1;1965;683;9;502;2139;16;1948;4;2;679;18;6;19;7;1916;715;2611;105;151
"411500 MARILENA";2383;1899;480;4;1914;418;51;17;2363;3;2060;15;2;297;5;4;119;5;1154;1105;2354;314;323
"411510 MARILUZ";4139;3627;503;9;3581;556;2;2268;1860;11;3276;12;14;827;4;6;898;11;1146;2084;4106;448;112
"411520 MARINGA";75312;72858;2019;432;74618;614;76;61693;13226;15;70762;39;5;4377;33;87;20815;119;3714;50664;73633;1467;927
"411530 MARIOPOLIS";1708;1626;75;7;1629;71;8;20;1648;40;709;1;6;906;20;66;6;-;100;1602;1695;93;21
"411540 MARMELEIRO";4744;3289;1434;21;3446;1283;15;1157;3562;25;2637;2;5;1992;8;100;416;11;47;4270;4712;365;390
"411550 MARUMBI";1672;1306;363;3;1425;239;8;12;1657;3;1023;5;1;643;-;-;15;1;369;1287;1651;1;21
"411560 MATELANDIA";5167;4375;789;3;4379;787;1;2416;2732;19;3532;5;3;1161;18;448;448;20;954;3745;5111;311;267
"411573 MATO RICO";1277;463;801;13;437;741;99;6;1114;157;194;25;9;989;22;38;13;15;453;796;1145;184;172
"411575 MAUA DA SERRA";2841;2633;206;2;2751;89;1;28;2802;11;2349;-;1;480;8;3;2;1;2020;818;2828;45;70
"411585 MERCEDES";1942;1774;168;-;1290;649;3;5;1935;2;1341;9;1;589;1;1;365;3;984;590;1935;95;99
"411590 MIRADOR";747;693;54;-;678;68;1;5;739;3;626;48;-;69;4;-;4;2;698;43;728;92;456
"411600 MIRASELVA";739;596;143;-;613;124;2;-;738;1;593;-;1;142;3;-;53;9;436;241;735;1;-
"411605 MISSAL";4223;3578;623;22;3575;643;5;111;4094;18;2852;27;44;975;24;301;1417;45;974;1787;4193;360;264
"411610 MOREIRA SALES";3816;3795;20;1;3744;69;3;7;3803;6;2763;-;1;1043;7;2;415;1;1;3399;3804;441;621
"411630 MUNHOZ DE MELO";1100;914;186;-;1069;31;-;-;1099;1;907;-;-;191;2;-;2;-;-;1098;1100;70;119
"411640 NOSSA SENHORA DAS GRACAS";1319;1286;33;-;1270;44;5;10;1304;5;1107;-;-;196;16;-;45;2;731;541;1317;4;10
"411650 NOVA ALIANCA DO IVAI";494;393;99;2;391;103;-;1;492;1;418;2;-;73;-;1;5;3;397;89;487;41;135
"411660 NOVA AMERICA DA COLINA";948;877;70;1;811;136;1;1;946;1;793;3;1;150;-;1;301;10;240;397;942;34;28
"411670 NOVA AURORA";3916;3172;737;7;3286;622;8;810;3105;1;2542;2;-;1307;5;60;38;1;77;3800;3911;250;242
"411680 NOVA CANTU";1764;1220;485;59;1154;591;19;9;1739;16;964;14;1;736;19;30;113;8;122;1521;1742;275;686
"411690 NOVA ESPERANCA";6329;6026;301;2;6311;17;1;3095;3226;8;5355;14;6;921;9;24;384;22;4327;1596;6267;208;415
"411695 NOVA ESPERANCA DO SUDOESTE";1589;626;923;40;613;931;45;74;1457;58;450;2;4;1122;2;9;35;10;666;878;1564;3;3
"411700 NOVA FATIMA";1918;1907;10;1;1913;5;-;60;1846;12;1381;1;13;518;5;-;580;4;335;999;1887;289;402
"411705 NOVA LARANJEIRAS";2450;938;1510;2;761;1628;61;547;1789;114;851;4;2;1578;12;3;52;8;886;1504;2412;6;4
"411710 NOVA LONDRINA";4573;4371;201;1;4363;201;9;893;3673;7;3764;10;2;770;23;4;124;14;1136;3299;4539;122;111
"411720 NOVA OLIMPIA";2015;1859;153;3;1841;170;4;2;2011;2;1482;1;1;530;1;-;5;-;5;2005;2015;7;9
"411721 NOVA SANTA BARBARA";1256;1087;169;-;1141;114;1;-;1253;3;1030;4;1;218;-;3;122;4;2;1128;1249;175;123
"411725 NOVA PRATA DO IGUACU";3002;1936;1058;8;1837;1140;25;17;2929;56;1258;15;9;1414;10;296;149;18;208;2627;2977;127;107
"411730 ORTIGUEIRA";6414;3445;2934;35;3497;2713;204;1170;4862;382;3117;16;38;3069;78;96;351;39;3425;2599;5934;94;63
"411740 OURIZONA";901;900;1;-;901;-;-;-;901;-;727;2;1;169;2;-;5;-;-;896;883;86;111
"411750 PAICANDU";1352;1348;4;-;1351;-;1;255;1097;-;1318;1;-;20;7;6;9;2;5;1336;1334;72;58
"411760 PALMAS";5034;4800;223;11;4792;229;13;2343;2592;99;1613;3;37;3210;83;88;341;106;27;4560;4969;348;531
"411770 PALMEIRA";7268;5564;1643;61;4928;2215;125;4220;2851;197;3708;3;6;3079;34;438;230;64;81;6893;6824;3;1
"411780 PALMITAL";4360;2540;1794;26;2466;1849;45;9;4186;165;212;2;4;2520;57;1565;208;54;101;3997;3970;266;266
"411800 PARAISO DO NORTE";4275;4133;142;-;4145;130;-;1071;3203;1;3730;-;-;545;-;-;13;-;9;4253;4275;108;107
"411810 PARANACITY";2598;2504;92;2;2569;27;2;1074;1448;76;2030;10;-;546;9;3;37;8;8;2545;2590;-;-
"411820 PARANAGUA";20217;17816;2327;74;19864;262;91;10336;4857;5024;13379;12;10;6071;88;657;1271;241;604;18101;20163;157;36
"411830 PARANAPOEMA";906;851;55;-;879;27;-;14;890;2;843;-;5;57;1;-;11;1;641;253;898;33;31
"411840 PARANAVAI";18845;18751;84;10;18760;79;6;14773;4065;7;16461;9;1;2087;11;276;2142;25;57;16621;18823;991;1024
"411850 PATO BRANCO";14564;13706;828;30;13891;665;8;11702;2824;38;10436;23;9;2452;52;1592;2076;145;253;12090;14495;930;720
"411860 PAULA FREITAS";1927;1008;905;14;854;1065;8;38;1844;45;818;2;2;1050;9;46;43;223;509;1152;1828;109;108
"411880 PEABIRU";1628;1628;-;-;1626;2;-;9;1619;-;1375;2;-;249;1;1;23;-;92;1513;1616;16;20
"411885 PEROBAL";2213;1711;494;8;1742;468;3;-;2212;1;1379;4;5;818;6;1;17;1;20;2175;2211;33;3
"411900 PEROLA D'OESTE";2218;1417;798;3;1236;951;31;38;2031;149;633;32;10;1519;21;3;71;43;1407;697;2157;-;2
"411915 PINHAIS";20878;20649;59;170;20846;23;9;19108;1663;107;18926;28;3;1787;59;75;4941;218;1269;14450;20216;517;427
"411925 PINHAL DE SAO BENTO";801;519;282;-;468;330;3;1;785;15;229;2;1;569;-;-;23;2;507;269;798;185;217
"411930 PINHAO";5353;3480;1856;17;3596;1702;55;778;4298;277;1493;14;24;3057;114;651;105;77;3374;1797;4855;1184;1374
"411940 PIRAI DO SUL";8687;7901;779;7;8175;499;13;6174;2161;352;4865;7;11;3581;22;201;594;64;945;7084;8605;441;349
"411965 PITANGUEIRAS";799;676;123;-;671;128;-;5;793;1;732;1;-;66;-;-;58;5;5;731;788;25;40
"411990 PONTA GROSSA";57372;56078;1096;198;56347;833;192;46242;9012;2118;42173;-;-;14334;321;544;8329;643;1647;46753;56307;1213;408
"412000 PORECATU";4214;3959;239;16;4077;73;64;3810;396;8;3571;17;30;585;9;2;988;6;124;3096;4184;244;263
"412015 PORTO BARREIRO";1013;363;650;-;315;684;14;3;956;54;220;3;2;675;27;86;25;2;333;653;921;238;114
"412020 PORTO RICO";718;589;126;3;551;164;3;38;672;8;529;1;-;186;2;-;40;-;45;633;706;11;54
"412030 PORTO VITORIA";1166;729;436;1;797;367;2;10;1112;44;463;1;-;584;1;117;29;17;192;928;1157;12;1
"412033 PRADO FERREIRA";1284;1200;84;-;1211;73;-;750;534;-;949;10;10;136;177;2;6;-;38;1240;1270;103;266
"412035 PRANCHITA";2163;1794;365;4;1623;537;3;709;1421;33;1068;7;2;1080;5;1;155;6;1640;362;2155;126;93
"412050 PRIMEIRO DE MAIO";3535;3128;404;3;3230;297;8;217;3312;6;2843;6;-;681;1;4;313;7;1674;1541;3459;150;249
"412060 PRUDENTOPOLIS";4910;2713;2101;96;2792;2077;41;1886;2908;116;2614;9;14;2179;39;55;110;62;2324;2414;4575;873;721
"412065 QUARTO CENTENARIO";1618;1294;324;-;1333;284;1;7;1602;9;1146;-;1;454;-;17;20;-;113;1485;1602;71;1045
"412070 QUATIGUA";1742;1201;540;1;1488;248;6;281;1454;7;1322;4;2;412;2;-;84;1;996;661;1736;205;521
"412080 QUATRO BARRAS";5675;5308;345;22;5606;63;6;3981;1660;34;3596;3;3;1973;15;85;278;55;97;5245;5648;46;22
"412085 QUATRO PONTES";1371;1272;95;4;1064;307;-;25;1345;1;1055;1;1;62;1;251;77;-;-;1294;1359;13;16
"412090 QUEDAS DO IGUACU";3699;3668;27;4;3681;17;1;1225;2456;18;1326;16;8;2330;4;15;191;18;2;3488;3693;767;810
"412100 QUERENCIA DO NORTE";3010;2274;734;2;2219;759;32;11;2916;83;2591;6;-;353;27;33;26;1;221;2762;2921;273;182
"412110 QUINTA DO SOL";1659;1348;299;12;1377;280;2;19;1634;6;1062;3;1;592;1;-;13;4;25;1617;1621;13;6
"412120 QUITANDINHA";4442;2405;1993;44;2847;1537;58;31;4085;326;1456;9;10;2904;28;35;70;54;1075;3243;4275;113;33
"412125 RAMILANDIA";1216;733;460;23;731;475;10;46;1115;55;696;14;15;468;21;2;26;25;727;438;1205;1;4
"412135 RANCHO ALEGRE D'OESTE";909;773;134;2;777;132;-;5;898;6;689;-;-;219;-;1;1;1;778;129;905;70;64
"412150 REBOUCAS";5014;3694;1306;14;3002;1967;45;1941;2984;89;2601;6;10;2319;45;33;138;17;284;4575;4935;536;539
"412160 RENASCENCA";2021;1101;900;20;1227;750;44;982;898;141;690;6;11;807;49;458;355;17;53;1596;1919;182;180
"412170 RESERVA";8110;5437;2661;12;5291;2714;105;3351;4556;203;3056;20;11;4958;36;29;201;12;29;7868;7953;828;795
"412175 RESERVA DO IGUACU";1441;915;521;5;938;485;18;272;1079;90;297;257;52;734;55;46;8;6;595;832;1378;79;80
"412190 RIBEIRAO DO PINHAL";2606;2605;1;-;2606;-;-;1327;1278;1;2317;3;1;249;36;-;7;1;1;2597;2605;-;1955
"412210 RIO BOM";1117;784;331;2;803;311;3;4;1111;2;616;2;5;490;2;2;44;3;809;261;1102;40;35
"412215 RIO BONITO DO IGUACU";3604;974;2630;-;1047;2505;52;1;3571;32;1619;6;18;1774;14;173;34;10;972;2588;3596;355;264
"412220 RIO BRANCO DO SUL";6622;4217;2313;92;5025;1399;198;1401;4656;565;2641;19;41;3705;145;71;954;157;2026;3485;5981;271;156
"412230 RIO NEGRO";708;491;217;-;456;247;5;87;609;12;329;1;1;327;2;48;10;10;3;685;702;29;4
"412250 RONCADOR";3615;2514;1092;9;2464;1087;64;30;3541;44;1778;9;8;1756;63;1;26;-;3;3586;3557;537;526
"412260 RONDON";2763;2410;352;1;2574;187;2;1516;1243;4;2121;2;1;637;2;-;107;1;643;2012;2753;87;978
"412270 SABAUDIA";2095;1747;344;4;1757;337;1;14;2078;3;1833;1;2;258;1;-;4;5;1698;388;2080;121;228
"412280 SALGADO FILHO";1658;946;704;8;999;529;130;9;1516;133;454;10;7;1164;17;6;102;4;173;1379;1628;210;307
"412290 SALTO DO ITARARE";1304;1301;1;2;1303;-;1;292;1010;2;1109;1;1;193;-;-;86;-;416;802;1292;87;103
"412300 SALTO DO LONTRA";4376;2613;1759;4;2597;1730;49;9;4325;42;1654;4;8;2689;13;8;24;-;27;4325;4354;550;24
"412320 SANTA CECILIA DO PAVAO";1130;978;151;1;978;152;-;563;561;6;883;-;-;247;-;-;-;-;-;1130;1125;212;216
"412330 SANTA CRUZ DE MONTE CASTELO";2606;2067;537;2;2004;599;3;14;2580;12;1997;2;-;590;8;9;32;1;59;2514;2600;77;37
"412340 SANTA FE";1049;1049;-;-;1049;-;-;42;1007;-;846;1;-;202;-;-;39;-;153;857;1042;34;16
"412360 SANTA INES";594;504;90;-;496;91;7;7;584;3;433;42;8;107;3;1;28;10;1;555;504;17;24
"412380 SANTA IZABEL DO OESTE";3675;3042;633;-;2403;1265;7;3;3637;35;1780;1;-;1885;9;-;226;3;64;3382;3665;466;703
"412382 SANTA LUCIA";1346;910;435;1;974;371;1;-;1344;2;588;-;-;757;-;1;241;4;42;1059;1343;159;181
"412390 SANTA MARIANA";2399;2365;34;-;2359;39;1;705;1690;4;1882;8;-;504;3;2;688;1;17;1693;2394;258;38
"412395 SANTA MONICA";1059;844;213;2;868;187;4;6;1048;5;844;1;-;209;4;1;27;2;4;1026;1038;152;299
"412405 SANTA TEREZINHA DE ITAIPU";6202;6114;88;-;6141;61;-;1822;4375;5;5790;2;2;399;6;3;122;10;3798;2272;6202;120;130
"412410 SANTO ANTONIO DA PLATINA";9042;8577;441;24;9004;25;13;8307;508;227;7432;16;2;1127;46;419;839;44;2590;5569;8956;18;39
"412420 SANTO ANTONIO DO CAIUA";844;771;73;-;774;70;-;6;838;-;561;-;-;283;-;-;-;2;-;842;838;58;56
"412430 SANTO ANTONIO DO PARAISO";745;631;114;-;633;112;-;5;740;-;607;8;1;129;-;-;39;-;18;688;742;29;17
"412450 SANTO INACIO";1546;1545;1;-;1546;-;-;558;985;3;1276;4;-;266;-;-;3;-;7;1536;1539;97;4
"412460 SAO CARLOS DO IVAI";1916;1913;2;1;1915;1;-;15;1899;2;1755;1;-;153;6;1;17;-;292;1607;1886;177;287
"412480 SAO JOAO";4308;2874;1394;40;3078;1208;22;1775;2479;54;2064;18;5;1973;30;218;714;66;428;3100;4280;248;191
"412490 SAO JOAO DO CAIUA";1745;1641;103;1;1677;59;9;1271;450;24;1383;2;1;356;2;1;91;1;161;1492;1744;66;66
"412500 SAO JOAO DO IVAI";3914;3104;805;5;2795;1079;40;216;3656;42;2100;29;10;1693;43;39;274;9;86;3545;3887;214;211
"412510 SAO JOAO DO TRIUNFO";3847;1666;2157;24;1062;2725;60;43;3712;92;1453;9;5;2286;61;33;28;33;120;3666;3702;11;18
"412530 SAO JORGE DO IVAI";1851;1648;202;1;1690;158;3;1610;240;1;1504;-;-;344;3;-;37;-;6;1808;1844;-;-
"412535 SAO JORGE DO PATROCINIO";2280;2200;79;1;1779;494;7;5;2274;1;1067;2;-;1206;3;2;26;1;57;2196;2278;143;163
"412550 SAO JOSE DOS PINHAIS";13582;12461;1082;39;13553;21;8;11741;1580;261;10194;17;16;2532;39;784;1963;126;1397;10096;13503;134;121
"412555 SAO MANOEL DO PARANA";657;490;162;5;511;140;6;2;650;5;475;22;3;155;2;-;4;5;504;144;638;13;15
"412560 SAO MATEUS DO SUL";2754;1491;1227;36;1488;1253;13;185;2468;101;947;3;7;1267;12;518;109;97;1375;1173;2670;327;180
"412570 SAO MIGUEL DO IGUACU";5265;4001;1221;43;4601;660;4;2193;3025;47;3715;11;3;1165;24;347;706;41;2941;1577;5254;97;22
"412580 SAO PEDRO DO IVAI";3179;2886;287;6;2952;224;3;1439;1740;-;2512;11;4;630;14;8;48;13;1998;1120;3166;4;20
"412600 SAO SEBASTIAO DA AMOREIRA";2518;2306;209;3;2321;192;5;10;2505;3;2172;-;-;340;6;-;205;1;30;2282;2515;223;249
"412610 SAO TOME";1583;1339;244;-;1346;221;16;6;1575;2;976;3;1;599;3;1;16;-;9;1558;1576;28;28
"412620 SAPOPEMA";1957;1334;622;1;1394;550;13;4;1511;442;1407;-;6;535;8;1;318;3;8;1628;1951;359;341
"412627 SAUDADE DO IGUACU";1686;1103;581;2;1043;627;16;9;1622;55;869;5;8;739;6;59;135;26;933;592;1666;34;14
"412630 SENGES";2540;2507;32;1;2441;92;7;1040;561;939;1881;-;1;625;25;8;301;21;1775;443;2312;198;283
"412635 SERRANOPOLIS DO IGUACU";1740;1269;471;-;1400;340;-;-;1739;1;928;3;1;621;2;185;309;17;5;1409;1735;31;29
"412640 SERTANEJA";1779;1778;-;1;1779;-;-;-;1778;1;1585;4;-;188;2;-;508;1;-;1270;1772;144;143
"412650 SERTANOPOLIS";4316;3707;609;-;3713;603;-;2165;2148;3;3602;3;4;698;8;1;20;-;3200;1096;4254;44;35
"412665 SULINA";1208;600;605;3;625;528;55;14;1155;39;292;-;1;773;37;105;102;4;35;1067;1197;72;83
"412667 TAMARANA";3123;2031;1089;3;2253;861;9;19;3094;10;2449;4;7;651;10;2;32;3;18;3070;3095;215;225
"412670 TAMBOARA";1649;1542;107;-;1528;121;-;2;1644;3;1157;-;1;490;1;-;7;2;428;1212;1648;68;59
"412680 TAPEJARA";3554;3548;5;1;3497;50;7;2583;930;41;2731;8;7;788;17;3;53;3;3488;10;3444;50;53
"412690 TAPIRA";1863;1262;599;2;1342;518;3;24;1828;11;1217;12;11;613;7;3;16;3;38;1806;1802;76;133
"412700 TEIXEIRA SOARES";2753;1604;1130;19;1506;1224;23;183;2562;8;1109;1;3;1554;61;25;215;78;1454;1006;2564;157;104
"412720 TERRA BOA";5515;5113;398;4;5169;346;-;813;4701;1;3850;3;2;1644;4;12;596;5;2;4912;5511;21;25
"412730 TERRA RICA";4332;3804;527;1;3880;448;4;1513;2818;1;3583;1;5;737;-;6;162;9;3678;483;4327;42;2925
"412740 TERRA ROXA";4002;3845;155;2;3989;12;1;13;3983;6;2777;24;3;1100;35;63;16;5;3831;150;3980;19;6
"412760 TIJUCAS DO SUL";3942;2262;1675;5;3346;569;27;21;3843;78;1321;1;9;2320;52;239;37;36;538;3331;3925;193;241
"412785 TRES BARRAS DO PARANA";3146;1139;1972;35;1091;1975;80;150;2941;55;502;72;23;2112;40;397;46;30;885;2185;3097;6;7
"412795 TUPASSI";2088;2043;44;1;2029;55;4;11;2074;3;1393;1;2;679;7;6;7;-;1954;127;2043;-;-
"412796 TURVO";4098;2393;1699;6;2396;1689;13;220;3807;71;1651;2;2;2329;13;101;23;12;2247;1816;4038;869;1149
"412800 UBIRATA";6184;6159;23;2;6176;6;2;2103;4026;55;4787;40;10;1340;2;5;998;10;43;5133;6178;149;7
"412810 UMUARAMA";19246;18759;451;36;18694;458;94;10518;8360;368;16050;29;10;3042;85;30;1893;66;2364;14923;19207;33;1
"412820 UNIAO DA VITORIA";8107;7880;175;52;8047;46;14;2043;5196;868;3993;7;7;3848;76;176;569;115;668;6755;7951;911;1274
"412850 WENCESLAU BRAZ";5448;4673;755;20;4817;604;27;1055;4309;84;4069;37;8;1260;31;43;563;21;2571;2293;5426;728;775
"412853 VENTANIA";2921;2252;647;22;2323;582;16;3;2809;109;1860;5;2;1041;13;-;31;2;2239;649;2897;498;494
"412855 VERA CRUZ DO OESTE";2930;2307;623;-;2345;585;-;828;2095;7;1698;3;7;1192;13;17;180;10;535;2205;2906;119;140
"412862 ALTO PARAISO";1129;790;311;28;869;255;5;51;1044;34;532;3;1;549;43;1;11;2;8;1108;1080;43;13
"412865 VIRMOND";1317;703;613;1;808;509;-;12;1299;6;762;1;10;536;3;5;99;3;8;1207;1308;76;177
"412880 XAMBRE";2091;1548;540;3;1666;418;7;10;2074;7;1079;8;1;1002;1;-;6;1;564;1520;2068;111;105
"420005 ABDON BATISTA";993;676;317;-;467;519;7;4;947;42;407;1;1;512;7;65;6;-;642;345;979;113;896
"420010 ABELARDO LUZ";5239;3050;2179;10;3168;2045;26;86;5065;88;3834;2;21;1338;32;12;646;104;1081;3408;5169;27;19
"420020 AGROLANDIA";3394;2218;1171;5;3233;146;15;338;2841;215;2030;2;3;1235;14;110;809;30;244;2311;3377;109;39
"420030 AGRONOMICA";1653;700;948;5;959;689;5;25;1290;338;852;3;2;780;5;11;111;10;124;1408;1642;21;26
"420040 AGUA DOCE";2435;1440;985;10;1524;866;45;275;2064;96;1287;12;5;1084;17;30;113;24;354;1944;2362;59;85
"420050 AGUAS DE CHAPECO";1689;869;815;5;834;846;9;6;1671;12;624;81;17;945;3;19;163;10;787;729;1674;22;37
"420055 AGUAS FRIAS";830;602;228;-;355;472;3;3;827;-;302;1;-;522;2;3;13;-;278;539;825;19;19
"420060 AGUAS MORNAS";1781;421;1356;4;1551;211;19;8;1416;357;1278;5;1;456;7;34;89;4;56;1632;1767;71;171
"420070 ALFREDO WAGNER";2993;828;2062;103;1253;1525;215;218;1894;881;1075;6;2;1890;6;14;142;18;600;2233;2981;233;220
"420080 ANCHIETA";3002;2252;734;14;2164;792;44;7;2915;78;1520;2;-;1159;8;311;213;15;2113;659;2974;33;9
"420090 ANGELINA";1814;222;1561;31;1391;301;122;67;928;819;957;4;12;753;60;28;21;5;228;1560;1798;3;-
"420120 ANTONIO CARLOS";2990;1194;1747;49;2666;279;45;5;2216;769;2557;-;1;430;-;2;124;9;1161;1696;2985;85;86
"420125 APIUNA";2974;1834;1129;11;2539;410;25;910;1800;264;1182;49;24;1304;81;334;447;52;1095;1380;2954;59;74
"420127 ARABUTA";1362;519;842;1;805;555;2;-;1353;9;576;-;-;786;-;-;374;1;183;804;1359;37;60
"420140 ARARANGUA";17022;9398;3368;4256;15848;1143;31;4378;12520;124;11523;48;14;4649;159;629;1179;130;2734;12979;16899;26;5
"420150 ARMAZEM";2496;990;1398;108;1864;614;18;114;2210;172;597;722;60;624;39;454;269;9;1055;1163;2487;2;41
"420160 ARROIO TRINTA";1263;934;328;1;927;335;1;748;513;2;806;-;-;457;-;-;167;2;-;1094;1262;47;48
"420170 ASCURRA";2713;2340;362;11;2706;7;-;965;1712;36;1959;8;1;692;3;50;749;25;127;1812;2711;7;7
"420190 AURORA";2011;521;1485;5;1013;969;29;31;1446;534;930;1;1;527;15;537;156;23;318;1514;2008;7;1725
"420195 BALNEARIO ARROIO DO SILVA";2917;2626;253;38;2893;19;5;76;2835;6;1353;4;6;377;661;516;1056;39;513;1309;2908;-;-
"420200 BALNEARIO CAMBORIU";14298;13666;631;1;14275;12;11;5795;6360;2143;13039;8;1;1207;4;39;2346;80;138;11734;14300;44;249
"420205 BALNEARIO BARRA DO SUL";3035;2787;246;2;3029;6;-;35;2991;9;2313;-;1;578;2;141;282;26;383;2344;2978;141;169
"420207 BALNEARIO GAIVOTA";2796;1176;1230;390;2761;35;-;3;2790;3;2190;7;-;569;28;2;293;5;986;1512;2793;2;1
"420208 BANDEIRANTE";1034;490;540;4;426;599;9;5;1017;12;327;-;1;414;-;292;85;5;472;472;1031;113;117
"420209 BARRA BONITA";651;379;269;3;168;460;23;2;639;10;264;-;-;256;1;130;9;2;350;290;644;34;192
"420215 BELMONTE";850;502;348;-;495;346;9;3;833;14;372;-;-;446;-;32;27;6;266;551;840;20;16
"420230 BIGUACU";19612;16253;3225;134;19337;247;28;98;18409;1105;14156;7;17;4336;139;957;6452;399;1682;11079;19518;105;4011
"420240 BLUMENAU";59115;54643;4338;133;58912;133;69;12733;37737;8644;44731;146;70;8961;243;4963;16481;767;7705;34161;58275;430;1736
"420243 BOCAINA DO SUL";1113;293;816;4;383;653;77;87;607;419;193;-;1;904;4;11;21;29;129;934;1066;13;12
"420245 BOMBINHAS";4991;4417;545;29;4985;5;1;402;4570;19;4122;15;6;641;69;138;2638;42;1199;1112;4978;39;21
"420250 BOM JARDIM DA SERRA";1146;541;605;-;712;415;19;44;559;543;231;2;4;902;2;5;61;3;447;635;1121;120;135
"420253 BOM JESUS";804;476;327;1;480;309;15;-;791;13;478;-;-;322;1;3;25;7;190;582;797;116;208
